post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:pos_product_visibility,meta:BigRepairShopCustomerAccount_have_wholesale_price,meta:BigRepairShopCustomerAccount_wholesale_minimum_order_quantity,meta:BigRepairShopCustomerAccount_wholesale_order_quantity_step,meta:BigRepairShopCustomerAccount_wholesale_price,meta:BigRepairShopCustomerAccount_wholesale_sale_price,meta:BigRepairShopCustomerAccount_wholesale_sale_price_dates_from,meta:BigRepairShopCustomerAccount_wholesale_sale_price_dates_to,meta:Price_RMB,meta:Purchase_Price,meta:Purchase_Price2,meta:SmallRepairShopCustomerAccount_have_wholesale_price,meta:SmallRepairShopCustomerAccount_wholesale_minimum_order_quantity,meta:SmallRepairShopCustomerAccount_wholesale_order_quantity_step,meta:SmallRepairShopCustomerAccount_wholesale_price,meta:SmallRepairShopCustomerAccount_wholesale_sale_price,meta:SmallRepairShopCustomerAccount_wholesale_sale_price_dates_from,meta:SmallRepairShopCustomerAccount_wholesale_sale_price_dates_to,meta:Wholesale_Customer,meta:atum_purchase_price,meta:custom_badges_text,meta:mf_pbt_product_ids,meta:partner_customerpp_have_wholesale_price,meta:partner_customerpp_wholesale_minimum_order_quantity,meta:partner_customerpp_wholesale_order_quantity_step,meta:partner_customerpp_wholesale_price,meta:partner_customerpp_wholesale_sale_price,meta:partner_customerpp_wholesale_sale_price_dates_from,meta:partner_customerpp_wholesale_sale_price_dates_to,meta:price_in_rmb,meta:product_features_desc,meta:total_sales,meta:video_position,meta:wc_cog_cost,meta:wc_cog_cost_or_purchase_price,meta:wholesale_customer_have_wholesale_price,meta:wholesale_customer_wholesale_minimum_order_quantity,meta:wholesale_customer_wholesale_order_quantity_step,meta:wholesale_customer_wholesale_price,meta:wholesale_customer_wholesale_sale_price,meta:wholesale_customer_wholesale_sale_price_dates_from,meta:wholesale_customer_wholesale_sale_price_dates_to,meta:woocommerce_position_meta,meta:wwp_data,meta:wwpp_ignore_cat_level_wholesale_discount,meta:wwpp_ignore_role_level_wholesale_discount,meta:wwpp_post_meta_enable_quantity_discount_rule,meta:wwpp_product_hash,meta:wwpp_product_wholesale_visibility_filter,attribute:pa_branding,attribute_data:pa_branding,attribute_default:pa_branding,attribute:pa_color,attribute_data:pa_color,attribute_default:pa_color,attribute:pa_ean,attribute_data:pa_ean,attribute_default:pa_ean,attribute:pa_filter,attribute_data:pa_filter,attribute_default:pa_filter,attribute:pa_filter-for-cases,attribute_data:pa_filter-for-cases,attribute_default:pa_filter-for-cases,attribute:pa_filter-for-huawei-tempered,attribute_data:pa_filter-for-huawei-tempered,attribute_default:pa_filter-for-huawei-tempered,attribute:pa_filter-for-iwatch-bands,attribute_data:pa_filter-for-iwatch-bands,attribute_default:pa_filter-for-iwatch-bands,attribute:pa_filter-for-iwatch-protection,attribute_data:pa_filter-for-iwatch-protection,attribute_default:pa_filter-for-iwatch-protection,attribute:pa_filter-for-leather-case,attribute_data:pa_filter-for-leather-case,attribute_default:pa_filter-for-leather-case,attribute:pa_filter-for-samsung-cases,attribute_data:pa_filter-for-samsung-cases,attribute_default:pa_filter-for-samsung-cases,attribute:pa_filter-for-samsung-tempered,attribute_data:pa_filter-for-samsung-tempered,attribute_default:pa_filter-for-samsung-tempered,attribute:pa_filter-for-silicone-case,attribute_data:pa_filter-for-silicone-case,attribute_default:pa_filter-for-silicone-case,attribute:pa_filter-for-tempered-glass,attribute_data:pa_filter-for-tempered-glass,attribute_default:pa_filter-for-tempered-glass,attribute:pa_filter-for-xiaomi-tempered,attribute_data:pa_filter-for-xiaomi-tempered,attribute_default:pa_filter-for-xiaomi-tempered,attribute:pa_hscode,attribute_data:pa_hscode,attribute_default:pa_hscode,attribute:pa_master-filter,attribute_data:pa_master-filter,attribute_default:pa_master-filter,attribute:pa_part-category,attribute_data:pa_part-category,attribute_default:pa_part-category,attribute:pa_privacy-filter,attribute_data:pa_privacy-filter,attribute_default:pa_privacy-filter,attribute:pa_quality,attribute_data:pa_quality,attribute_default:pa_quality,attribute:pa_website-filter,attribute_data:pa_website-filter,attribute_default:pa_website-filter,meta:_atum_attachments,meta:_download_expiry,meta:_download_limit,meta:_downloadable,meta:_is_new,meta:_product_version,meta:_purchase_note,meta:_purchase_price,meta:_sale_price_dates_to,meta:_sold_individually,meta:_tax_class,meta:_tax_status,meta:_wc_average_rating,meta:_wc_review_count,meta:_wcml_custom_prices_status,meta:_woocs_price_user_role_name,meta:_woocs_regular_price_user_role,meta:_woocs_sale_price_user_role,meta:_wp_page_template,meta:_wwof_variations_cache_version,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_primary_product_cat
"Diamond Aluminium Band for Apple Watch (38/40/41mm) - Pink",diamond-aluminium-band-for-apple-watch-38-40-41mm-pink,,43241,,,publish,,590,"2022-10-13 14:29:34",49,open,ACCAPWDAB05,,,no,no,1,0.01,,,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2022/10/Screenshot-2022-10-15-205451.png ! alt :  ! title : Screenshot 2022-10-15 205451 ! desc :  ! caption : ",,https://ferrytelecom.com/product/diamond-aluminium-band-for-apple-watch-38-40-41mm-pink/,,simple,,"Band for Apple Watch",,,,yes,,,5.5,,,,19,2.47,,yes,,,13.95,,,,,,,,yes,,,2.47,,,,,,1,,,,yes,,,3.8,,,,,,,,,,all,,,,Pink,3|1|1,,,,,,,,,,,,,,"Diamond Aluminimum",2|1|1,,,,,,,,,,,,,,,,,,,,,,,8517.7000,1|1|1,,,,,"Apple Watch Band",0|1|1,,,,,,,,,,,,'-1,'-1,no,,10.4.3,,,,no,,taxable,0,0,,,,,,,,,
"Diamond Aluminium Band for Apple Watch (42/44/45,49mm) - Silver",diamond-aluminium-band-for-apple-watch-42-44-4549mm-silver,,43242,,,publish,,580,"2022-10-13 14:29:35",49,open,ACCAPWDAB04,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2022/10/Screenshot-2022-10-15-205638.png ! alt :  ! title : Screenshot 2022-10-15 205638 ! desc :  ! caption : ",,https://ferrytelecom.com/product/diamond-aluminium-band-for-apple-watch-42-44-4549mm-silver/,,simple,outofstock,"Band for Apple Watch",,,,yes,,,5.5,,,,19,2.47,,yes,,,13.95,,,,,,,,yes,,,2.47,,,,,,1,,,,yes,,,3.8,,,,,,,,,,all,,,,Silver,3|1|1,,,,,,,,,,,,,,"Diamond Aluminimum",2|1|1,,,,,,,,,,,,,,,,,,,,,,,8517.7000,1|1|1,,,,,"Apple Watch Band",0|1|1,,,,,,,,,,,,'-1,'-1,no,,9.1.4,,,,no,,taxable,0,0,,,,,,,,,
"Diamond Aluminium Band for Apple Watch (38/40/41mm) - Silver",diamond-aluminium-band-for-apple-watch-38-40-41mm-silver,,43243,,,publish,,570,"2022-10-13 14:29:35",49,open,ACCAPWDAB03,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2022/10/Screenshot-2022-10-15-205638.png ! alt :  ! title : Screenshot 2022-10-15 205638 ! desc :  ! caption : ",,https://ferrytelecom.com/product/diamond-aluminium-band-for-apple-watch-38-40-41mm-silver/,,simple,outofstock,"Band for Apple Watch",,,,yes,,,5.5,,,,19,2.47,,yes,,,13.95,,,,,,,,yes,,,2.47,,,,,,0,,,,yes,,,3.8,,,,,,,,,,all,,,,Silver,3|1|1,,,,,,,,,,,,,,"Diamond Aluminimum",2|1|1,,,,,,,,,,,,,,,,,,,,,,,8517.7000,1|1|1,,,,,"Apple Watch Band",0|1|1,,,,,,,,,,,,'-1,'-1,no,,8.9.3,,,,no,,taxable,0,0,,,,,,,,,
"Diamond Aluminium Band for Apple Watch (42/44/45,49mm) - Black",diamond-aluminium-band-for-apple-watch-42-44-4549mm-black,,43244,,,publish,,560,"2022-10-13 14:29:35",49,open,ACCAPWDAB02,,,no,no,1,0.01,,,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2022/10/Screenshot-2022-10-15-205604.png ! alt :  ! title : Screenshot 2022-10-15 205604 ! desc :  ! caption : ",,https://ferrytelecom.com/product/diamond-aluminium-band-for-apple-watch-42-44-4549mm-black/,,simple,,"Band for Apple Watch",,,,yes,,,5.5,,,,19,2.47,,yes,,,13.95,,,,,,,,yes,,,2.47,,,,,,6,,,,yes,,,3.8,,,,,,,,,,all,,,,Black,3|1|1,,,,,,,,,,,,,,"Diamond Aluminimum",2|1|1,,,,,,,,,,,,,,,,,,,,,,,8517.7000,1|1|1,,,,,"Apple Watch Band",0|1|1,,,,,,,,,,,,'-1,'-1,no,,9.6.2,,,,no,,taxable,0,0,,,,,,,,,
"Diamond Aluminium Band for Apple Watch (38/40/41mm) - Black",diamond-aluminium-band-for-apple-watch-38-40-41mm-black,,43245,,,publish,,550,"2022-10-13 14:29:35",49,open,ACCAPWDAB01,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2022/10/Screenshot-2022-10-15-205604.png ! alt :  ! title : Screenshot 2022-10-15 205604 ! desc :  ! caption : ",,https://ferrytelecom.com/product/diamond-aluminium-band-for-apple-watch-38-40-41mm-black/,,simple,outofstock,"Band for Apple Watch",,,,yes,,,5.5,,,,19,2.47,,yes,,,13.95,,,,,,,,yes,,,2.47,,,,,,6,,,,yes,,,3.8,,,,,,,,,,all,,,,Black,3|1|1,,,,,,,,,,,,,,"Diamond Aluminimum",2|1|1,,,,,,,,,,,,,,,,,,,,,,,8517.7000,1|1|1,,,,,"Apple Watch Band",0|1|1,,,,,,,,,,,,'-1,'-1,no,,9.6.2,,,,no,,taxable,0,0,,,,,,,,,
"Butterfly Aluminium Band for Apple Watch (42/44/45,49mm) - Gold",butterfly-aluminium-band-for-apple-watch-42-44-4549mm-gold,,43246,,,publish,,540,"2022-10-13 14:29:36",49,open,ACCAPWBAB08,,,no,no,1,0.01,,,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2022/10/Screenshot-2022-10-15-211045.png ! alt :  ! title : Screenshot 2022-10-15 211045 ! desc :  ! caption : ",,https://ferrytelecom.com/product/butterfly-aluminium-band-for-apple-watch-42-44-4549mm-gold/,,simple,,"Band for Apple Watch",,,,yes,,,8.9,,,,36,4.93,,yes,,,17.95,,,,,,,,yes,,,4.93,,,,,,6,,,,yes,,,6.9,,,,,,,,,,all,,,,Gold,3|1|1,,,,,,,,,,,,,,"Butterfly Aluminium",2|1|1,,,,,,,,,,,,,,,,,,,,,,,8517.7000,1|1|1,,,,,"Apple Watch Band",0|1|1,,,,,,,,,,,,'-1,'-1,no,,9.8.5,,,,no,,taxable,0,0,,,,,,,,,
"Butterfly Aluminium Band for Apple Watch (38/40/41mm) - Gold",butterfly-aluminium-band-for-apple-watch-38-40-41mm-gold,,43247,,,publish,,530,"2022-10-13 14:29:36",49,open,ACCAPWBAB07,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2022/10/Screenshot-2022-10-15-211045.png ! alt :  ! title : Screenshot 2022-10-15 211045 ! desc :  ! caption : ",,https://ferrytelecom.com/product/butterfly-aluminium-band-for-apple-watch-38-40-41mm-gold/,,simple,outofstock,"Band for Apple Watch",,,,yes,,,8.9,,,,36,4.93,,yes,,,17.95,,,,,,,,yes,,,4.93,,,,,,1,,,,yes,,,6.9,,,,,,,,,,all,,,,Gold,3|1|1,,,,,,,,,,,,,,"Butterfly Aluminium",2|1|1,,,,,,,,,,,,,,,,,,,,,,,8517.7000,1|1|1,,,,,"Apple Watch Band",0|1|1,,,,,,,,,,,,'-1,'-1,no,,9.4.3,,,,no,,taxable,0,0,,,,,,,,,
"Butterfly Aluminium Band for Apple Watch (42/44/45,49mm) - Rose Gold",butterfly-aluminium-band-for-apple-watch-42-44-4549mm-pink,,43248,,,publish,,520,"2022-10-13 14:29:36",49,open,ACCAPWBAB06,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2022/10/Screenshot-2022-10-15-211027.png ! alt :  ! title : Screenshot 2022-10-15 211027 ! desc :  ! caption : ",,https://ferrytelecom.com/product/butterfly-aluminium-band-for-apple-watch-42-44-4549mm-pink/,,simple,outofstock,"Band for Apple Watch",,,,yes,,,8.9,,,,36,4.93,,yes,,,17.95,,,,,,,,yes,,,4.93,,,,,,7,,,,yes,,,6.9,,,,,,,,,,all,,,,Pink,3|1|1,,,,,,,,,,,,,,"Butterfly Aluminium",2|1|1,,,,,,,,,,,,,,,,,,,,,,,8517.7000,1|1|1,,,,,"Apple Watch Band",0|1|1,,,,,,,,,,,,'-1,'-1,no,,9.6.2,,,,no,,taxable,0,0,,,,,,,,,
"Butterfly Aluminium Band for Apple Watch (38/40/41mm) - Rose Gold",butterfly-aluminium-band-for-apple-watch-38-40-41mm-pink,,43249,,,publish,,510,"2022-10-13 14:29:37",49,open,ACCAPWBAB05,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2022/10/Screenshot-2022-10-15-211027.png ! alt :  ! title : Screenshot 2022-10-15 211027 ! desc :  ! caption : ",,https://ferrytelecom.com/product/butterfly-aluminium-band-for-apple-watch-38-40-41mm-pink/,,simple,outofstock,"Band for Apple Watch",,,,yes,,,8.9,,,,36,4.93,,yes,,,17.95,,,,,,,,yes,,,4.93,,,,,,2,,,,yes,,,6.9,,,,,,,,,,all,,,,Pink,3|1|1,,,,,,,,,,,,,,"Butterfly Aluminium",2|1|1,,,,,,,,,,,,,,,,,,,,,,,8517.7000,1|1|1,,,,,"Apple Watch Band",0|1|1,,,,,,,,,,,,'-1,'-1,no,,9.4.3,,,,no,,taxable,0,0,,,,,,,,,
"Butterfly Aluminium Band for Apple Watch (42/44/45,49mm) - Silver",butterfly-aluminium-band-for-apple-watch-42-44-4549mm-silver,,43250,,,publish,,500,"2022-10-13 14:29:37",49,open,ACCAPWBAB04,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2022/10/Screenshot-2022-10-15-211004.png ! alt :  ! title : Screenshot 2022-10-15 211004 ! desc :  ! caption : ",,https://ferrytelecom.com/product/butterfly-aluminium-band-for-apple-watch-42-44-4549mm-silver/,,simple,outofstock,"Band for Apple Watch",,,,yes,,,11.9,,,,36,3.84,,yes,,,16.95,,,,,,,,yes,,,3.84,,,,,,2,,,,yes,,,5.9,,,,,,,,,,all,,,,Silver,3|1|1,,,,,,,,,,,,,,"Butterfly Aluminium",2|1|1,,,,,,,,,,,,,,,,,,,,,,,8517.7000,1|1|1,,,,,"Apple Watch Band",0|1|1,,,,,,,,,,,,'-1,'-1,no,,8.9.3,,,,no,,taxable,0,0,,,,,,,,,
"Butterfly Aluminium Band for Apple Watch (38/40/41mm) - Silver",butterfly-aluminium-band-for-apple-watch-38-40-41mm-silver,,43251,,,publish,,490,"2022-10-13 14:29:37",49,open,ACCAPWBAB03,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2022/10/Screenshot-2022-10-15-211004.png ! alt :  ! title : Screenshot 2022-10-15 211004 ! desc :  ! caption : ",,https://ferrytelecom.com/product/butterfly-aluminium-band-for-apple-watch-38-40-41mm-silver/,,simple,outofstock,"Band for Apple Watch",,,,yes,,,7.9,,,,36,3.84,,yes,,,16.95,,,,,,,,yes,,,3.84,,,,,,2,,,,yes,,,5.9,,,,,,,,,,all,,,,Silver,3|1|1,,,,,,,,,,,,,,"Butterfly Aluminium",2|1|1,,,,,,,,,,,,,,,,,,,,,,,8517.7000,1|1|1,,,,,"Apple Watch Band",0|1|1,,,,,,,,,,,,'-1,'-1,no,,9.5.1,,,,no,,taxable,0,0,,,,,,,,,
"Butterfly Aluminium Band for Apple Watch (42/44/45,49mm) - Black",butterfly-aluminium-band-for-apple-watch-42-44-4549mm-black,,43252,,,publish,,480,"2022-10-13 14:29:37",49,open,ACCAPWBAB02,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2022/10/Screenshot-2022-10-15-210902.png ! alt :  ! title : Screenshot 2022-10-15 210902 ! desc :  ! caption : ",,https://ferrytelecom.com/product/butterfly-aluminium-band-for-apple-watch-42-44-4549mm-black/,,simple,outofstock,"Band for Apple Watch",,,,yes,,,7.9,,,,36,4.66,,yes,,,16.95,,,,,,,,yes,,,4.66,,,,,,1,,,,yes,,,5.9,,,,,,,,,,all,,,,Black,3|1|1,,,,,,,,,,,,,,"Butterfly Aluminium",2|1|1,,,,,,,,,,,,,,,,,,,,,,,8517.7000,1|1|1,,,,,"Apple Watch Band",0|1|1,,,,,,,,,,,,'-1,'-1,no,,8.9.3,,,,no,,taxable,0,0,,,,,,,,,
"Butterfly Aluminium Band for Apple Watch (38/40/41mm) - Black",butterfly-aluminium-band-for-apple-watch-38-40-41mm-black,,43253,,,publish,,470,"2022-10-13 14:29:38",49,open,ACCAPWBAB01,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2022/10/Screenshot-2022-10-15-210902.png ! alt :  ! title : Screenshot 2022-10-15 210902 ! desc :  ! caption : ",,https://ferrytelecom.com/product/butterfly-aluminium-band-for-apple-watch-38-40-41mm-black/,,simple,outofstock,"Band for Apple Watch",,,,yes,,,7.9,,,,36,4.66,,yes,,,16.95,,,,,,,,yes,,,4.66,,,,,,3,,,,yes,,,5.9,,,,,,,,,,all,,,,Black,3|1|1,,,,,,,,,,,,,,"Butterfly Aluminium",2|1|1,,,,,,,,,,,,,,,,,,,,,,,8517.7000,1|1|1,,,,,"Apple Watch Band",0|1|1,,,,,,,,,,,,'-1,'-1,no,,9.6.2,,,,no,,taxable,0,0,,,,,,,,,
"Fading Milanese Band for Apple Watch (42/44/45/49mm) - Size M/L (255mm) - Purple/Rose",fading-milanese-band-for-apple-watch-42-44-45-49mm-size-m-l-255mm-purple-rose,,43254,,,publish,,460,"2022-10-13 14:29:38",49,open,ACCAPWFM16,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2022/10/Screenshot-2022-10-15-203639.png ! alt :  ! title : Screenshot 2022-10-15 203639 ! desc :  ! caption : ",,https://ferrytelecom.com/product/fading-milanese-band-for-apple-watch-42-44-45-49mm-size-m-l-255mm-purple-rose/,,simple,outofstock,"Band for Apple Watch",,,,yes,,,3.9,,,,6,0.82,,yes,,,9.95,,,,,,,,yes,,,0.82,,,,,,9,,,,yes,,,1.9,,,,,,,,,,all,,,,,,,,,,,,,,,,,,,"Fading Milanese",2|1|1,,,,,,,,,,,,,,,,,,,,,,,8517.7000,1|1|1,,,,,"Apple Watch Band",0|1|1,,,,,,,,,,,,'-1,'-1,no,,10.5.0,,,,no,,taxable,0,0,,,,,,,,,
"Fading Milanese Band for Apple Watch (38/40/41mm) - Size S/M (230mm) - Purple/Rose",fading-milanese-band-for-apple-watch-38-40-41mm-size-s-m-230mm-purple-rose,,43257,,,publish,,430,"2022-10-13 14:29:39",49,open,ACCAPWFM13,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2022/10/Screenshot-2022-10-15-203639.png ! alt :  ! title : Screenshot 2022-10-15 203639 ! desc :  ! caption : ",,https://ferrytelecom.com/product/fading-milanese-band-for-apple-watch-38-40-41mm-size-s-m-230mm-purple-rose/,,simple,outofstock,"Band for Apple Watch",,,,yes,,,3.9,,,,6,0.82,,yes,,,9.95,,,,,,,,yes,,,0.82,,,,,,5,,,,yes,,,1.9,,,,,,,,,,all,,,,,,,,,,,,,,,,,,,"Fading Milanese",2|1|1,,,,,,,,,,,,,,,,,,,,,,,8517.7000,1|1|1,,,,,"Apple Watch Band",0|1|1,,,,,,,,,,,,'-1,'-1,no,,10.4.3,,,,no,,taxable,0,0,,,,,,,,,
"Fading Milanese Band for Apple Watch (42/44/45/49mm) - Size M/L (255mm) - Blue/Gold",fading-milanese-band-for-apple-watch-42-44-45-49mm-size-m-l-255mm-blue-gold,,43258,,,publish,,420,"2022-10-13 14:29:39",49,open,ACCAPWFM12,,,no,no,1,0.01,,,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2022/10/Screenshot-2022-10-15-203615.png ! alt :  ! title : Screenshot 2022-10-15 203615 ! desc :  ! caption : ",,https://ferrytelecom.com/product/fading-milanese-band-for-apple-watch-42-44-45-49mm-size-m-l-255mm-blue-gold/,,simple,,"Band for Apple Watch",,,,yes,,,3.9,,,,6,0.82,,yes,,,9.95,,,,,,,,yes,,,0.82,,,,,,6,,,,yes,,,1.9,,,,,,,,,,all,,,,,,,,,,,,,,,,,,,"Fading Milanese",2|1|1,,,,,,,,,,,,,,,,,,,,,,,8517.7000,1|1|1,,,,,"Apple Watch Band",0|1|1,,,,,,,,,,,,'-1,'-1,no,,10.5.0,,,,no,,taxable,0,0,,,,,,,,,
"Fading Milanese Band for Apple Watch (38/40/41mm) - Size S/M (230mm) - Blue/Gold",fading-milanese-band-for-apple-watch-38-40-41mm-size-s-m-230mm-blue-gold,,43261,,,publish,,390,"2022-10-13 14:29:40",49,open,ACCAPWFM09,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2022/10/Screenshot-2022-10-15-203615.png ! alt :  ! title : Screenshot 2022-10-15 203615 ! desc :  ! caption : ",,https://ferrytelecom.com/product/fading-milanese-band-for-apple-watch-38-40-41mm-size-s-m-230mm-blue-gold/,,simple,outofstock,"Band for Apple Watch",,,,yes,,,3.9,,,,6,0.82,,yes,,,9.95,,,,,,,,yes,,,0.82,,,,,,8,,,,yes,,,1.9,,,,,,,,,,all,,,,,,,,,,,,,,,,,,,"Fading Milanese",2|1|1,,,,,,,,,,,,,,,,,,,,,,,8517.7000,1|1|1,,,,,"Apple Watch Band",0|1|1,,,,,,,,,,,,'-1,'-1,no,,10.3.3,,,,no,,taxable,0,0,,,,,,,,,
"Fading Milanese Band for Apple Watch (42/44/45/49mm) - Size M/L (255mm) - Green/Gold",fading-milanese-band-for-apple-watch-42-44-45-49mm-size-m-l-255mm-green-gold,,43262,,,publish,,380,"2022-10-13 14:29:40",49,open,ACCAPWFM08,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2022/10/Screenshot-2022-10-15-203546.png ! alt :  ! title : Screenshot 2022-10-15 203546 ! desc :  ! caption : ",,https://ferrytelecom.com/product/fading-milanese-band-for-apple-watch-42-44-45-49mm-size-m-l-255mm-green-gold/,,simple,outofstock,"Band for Apple Watch",,,,yes,,,3.9,,,,6,0.82,,yes,,,9.95,,,,,,,,yes,,,0.82,,,,,,10,,,,yes,,,1.9,,,,,,,,,,all,,,,,,,,,,,,,,,,,,,"Fading Milanese",2|1|1,,,,,,,,,,,,,,,,,,,,,,,8517.7000,1|1|1,,,,,"Apple Watch Band",0|1|1,,,,,,,,,,,,'-1,'-1,no,,10.7.0,,,,no,,taxable,0,0,,,,,,,,,
"Fading Milanese Band for Apple Watch (38/40/41mm) - Size S/M (230mm) - Green/Gold",fading-milanese-band-for-apple-watch-38-40-41mm-size-s-m-230mm-green-gold,,43265,,,publish,,350,"2022-10-13 14:29:41",49,open,ACCAPWFM05,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2022/10/Screenshot-2022-10-15-203546.png ! alt :  ! title : Screenshot 2022-10-15 203546 ! desc :  ! caption : ",,https://ferrytelecom.com/product/fading-milanese-band-for-apple-watch-38-40-41mm-size-s-m-230mm-green-gold/,,simple,outofstock,"Band for Apple Watch",,,,yes,,,3.9,,,,6,0.82,,yes,,,9.95,,,,,,,,yes,,,0.82,,,,,,7,,,,yes,,,1.9,,,,,,,,,,all,,,,,,,,,,,,,,,,,,,"Fading Milanese",2|1|1,,,,,,,,,,,,,,,,,,,,,,,8517.7000,1|1|1,,,,,"Apple Watch Band",0|1|1,,,,,,,,,,,,'-1,'-1,no,,9.5.2,,,,no,,taxable,0,0,,,,,,,,,
"Fading Milanese Band for Apple Watch (42/44/45/49mm) - Size M/L (255mm) - Red/Blue",fading-milanese-band-for-apple-watch-42-44-45-49mm-size-m-l-255mm-red-blue,,43266,,,publish,,340,"2022-10-13 14:29:42",49,open,ACCAPWFM04,,,no,no,0,0.01,,,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2022/10/Screenshot-2022-10-15-203506.png ! alt :  ! title : Screenshot 2022-10-15 203506 ! desc :  ! caption : ",,https://ferrytelecom.com/product/fading-milanese-band-for-apple-watch-42-44-45-49mm-size-m-l-255mm-red-blue/,,simple,outofstock,"Band for Apple Watch",,,,yes,,,3.9,,,,6,0.82,,yes,,,9.95,,,,,,,,yes,,,0.82,,,,,,8,,,,yes,,,1.9,,,,,,,,,,all,,,,,,,,,,,,,,,,,,,"Fading Milanese",2|1|1,,,,,,,,,,,,,,,,,,,,,,,8517.7000,1|1|1,,,,,"Apple Watch Band",0|1|1,,,,,,,,,,,,'-1,'-1,no,,10.6.0,,,,no,,taxable,0,0,,,,,,,,,
"Fading Milanese Band for Apple Watch (38/40/41mm) - Size S/M (230mm) - Red/Blue",fading-milanese-band-for-apple-watch-38-40-41mm-size-s-m-230mm-red-blue,,43269,,,publish,,310,"2022-10-13 14:29:42",49,open,ACCAPWFM01,,,no,no,1,0.01,,,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://ferrytelecom.com/wp-content/uploads/2022/10/Screenshot-2022-10-15-203506.png ! alt :  ! title : Screenshot 2022-10-15 203506 ! desc :  ! caption : ",,https://ferrytelecom.com/product/fading-milanese-band-for-apple-watch-38-40-41mm-size-s-m-230mm-red-blue/,,simple,,"Band for Apple Watch",,,,yes,,,3.9,,,,6,0.82,,yes,,,9.95,,,,,,,,yes,,,0.82,,,,,,9,,,,yes,,,1.9,,,,,,,,,,all,,,,,,,,,,,,,,,,,,,"Fading Milanese",2|1|1,,,,,,,,,,,,,,,,,,,,,,,8517.7000,1|1|1,,,,,"Apple Watch Band",0|1|1,,,,,,,,,,,,'-1,'-1,no,,10.5.3,,,,no,,taxable,0,0,,,,,,,,,
